user_id,tweet_id,tweet,created
96554880,8339622177,"Step one of dad's clothes quilt is done, now to make it all into squares, ready to sew!",2010-01-28
141585292,18283439262,語学熱、自分の中で高まってる。いい傾向だ。この状況でこう考えられるのだから、まだきっと大丈夫。,2010-07-11
45385642,7486962912,"Look Mom, No Hands! http://ow.ly/16hVhD",2010-01-07
128774545,13426284678,"Helpful advice - 'Muscle Building Technique - How to Build More Muscle Mass in Less Time' http://tinyurl.com/2f2xhln",2010-05-05
32901891,12257309869,"The Drums Reveal Debut Album Details, Announce One-Off Gig http://bit.ly/bQ4Sra",2010-04-15
147151366,17430207520,"Eye-Opening Weight Loss Presentation And Discover My Tip For Getting A Flat Belly!  http://tply.co.uk/n/?u=168637",2010-06-30
38691208,6533359619,"For the TRUE adrenaline junkie (vid) ! http://www.twospoke.com/forum/f23/true-adrenaline-junkie-2953/ #cycling #sports #bikes",2009-12-10
26203708,13748680267,"@Chasityx You're amazing Chasity!",2010-05-10
5732162,9636051050,"I just received notification that Ring Central has added 'call recording' as a new feature.  This is perfect for... http://bit.ly/dme09u",2010-02-25
20660648,13335871398,"Get 100's of viewers to your Videos on Autopilot http://ourl.com/1yvl",2010-05-03
25951765,4672762518,"@ThisIsRobThomas Finally got around to watching the episode of IASIP with you.  ... Just Hilarious. Get his shoe! Beat his testicles!",2009-10-06
105946969,8178480699,"Become an ordained minister online. Perform weddings, officiate funerals, start a church. Free details. http://bit.ly/cto2010",2010-01-24
84897814,12381322685,"In 1993, Toni Morrison becomes the first African-American woman to win the Nobel Prize for literature.:  http://bit.ly/bhDGMd",2010-04-18
66176016,6088988264,"How To Choose A Healthy Breakfast – All Questions Answered http://cli.gs/d2ERY",2009-11-26
87379459,6842658373,"My numbers are 256% return monthly......What recession?  You will either be a ""Have"" or a ""Have Not""  Which do you prefer?",2009-12-19
118319638,9841663820,"Free PhpBB3 forum hosting with over 100 themes, chatbox and calendars -> http://bit.ly/cUQVGA",2010-03-01
16632063,6831284896,"EdwardEh    A blast from the recent past: Amazing #3D technique with a #WII from #JohnnyLee. http://tinyurl.com/67n4xk",2009-12-19
76875385,9654282156,"#hooray Smartphones Develops College Sports Apps for Universities http://bit.ly/bkVVlt",2010-02-25
108620635,8649748260,"February frenzy for pets: Tucson Citizen More made-up pet holidays fall in February than any other month. The only... http://bit.ly/cDyM8y",2010-02-04
108577638,10391060156,"Growing a Summer Vegetable ...  http://digg.com/u1Q6S2",2010-03-12
85483899,10509338630,"NEED DJ HOSTING / ARTWORK AND VIDEO'S ? HIT ME UP I GOT THE CONNECT : VINNYTHUNN@GMAIL.COM",2010-03-15
49724644,7148713176,"RT @nickialanoche- ‘Avatar’ easy on the eyes, lacks plot- http://www.nickialanoche.com/2009/12/28/avatar-easy-on-the-eyes-lacks-plot/",2009-12-28
91995202,7448536240,"Kids christmas crafts. http://bit.ly/4C0BS5",2010-01-06
35081310,6355765716,"What field of study lends itself best to golf research?: What field or fields would be best to study the science of... http://bit.ly/4AaYsU",2009-12-04
34331145,7483340289,"Key Dec. sales figure drops at Abercrombie & Fitch      (AP): AP - Clothing retailer Abercrombie & Fitch Co. said ... http://bit.ly/81sWcm",2010-01-07
71884072,4968927851,"Finally..Tired of clicking for every follower?Turn on auto-pilot http://bit.ly/CQZ0Z",2009-10-18
92324422,7371424345,"Police: Man bit trooper’s wrist during St. Lawrence County arrest - http://is.gd/5M0Lk",2010-01-04
63605742,14751020186,"@LetsShootIndigo yu do...hahah she acted the same way wit me but Ii aint trippin off it.we use to b real kooh bak n da day!use 2 dance2getha",2010-05-26
67987813,7316098751,"Dont think that you get nothing out of being treated poorly. The best lessons we learn are from bad examples. http://Thebizcoachblog.com",2010-01-02
83811127,9009523471,"Did you hear about the cool new Wordpress Plugin that earns you automatic instant commissions? http://tinyurl.com/yhaa7hr",2010-02-12
109424509,9177441641,"Having great hair is easy to repair with….http://bit.ly/bNNJHj",2010-02-16
124330868,15664892739,"Follow ♥ Follow ♥ Follow and get a follow back ♥!! @JusCallMeBatman",2010-06-07
135844528,13277923411,"Florida Keys Attractions http://LNK.by/edut",2010-05-02
121430341,12732815010,"Job : Tulsa OK - Compliance/Regulatory Attorney - the ability to explain complex regulatory matters to non-lawyer ... http://bit.ly/99ML1u",2010-04-23
130113353,18880689832,"http://bit.ly/bkprcW Now the Heats on The Heat to Deliver   Miami Heat",2010-07-18
95947228,13421436915,"Self Hypnosis mp3's for just about every subject you could ask for @ http://bit.ly/SFDXs These are professionally done downloads for you!",2010-05-05
89509898,8426545981,"Search Engine Optimization (SEO) Marketing Firm & Placement ... http://bit.ly/dgEvUm",2010-01-30
159902123,18035949601,"Ez Go Carts Online  http://LNK.by/e7p7",2010-07-08
73755578,6847371290,"@LimLeong how do I get some of these graphic resumes?? saludos,  Ivan",2009-12-19
19129477,18886234053,"RT @tonystevens4 50 Ways Twitter Has Positively Impacted The World - http://ow.ly/KypQ rt @IamPramit @2cre8 @TrendyDC",2010-07-18
121646083,16901533821,"Failed AAA Rated Rembrandt on Wall Street Spurs Opacity Outcry http://LNK.by/eQuB",2010-06-23
157453673,17077136233,"where can i download CRAZY TAXI pc games? http://LNK.by/eUxs",2010-06-26
100881295,7554583772,"OMARION - OLLUSION leak!!!!!!!!!!!  www.brandnewhiphoprnb.com",2010-01-09
84897814,5490139931,"RT @crimulus: RT @Historyday On this day in 1861 Jefferson Davis was elected president of the Confederate States of America. #history",2009-11-06
97292606,7411627644,"Metal Slug XX Coming To North American PSPs http://goo.gl/fb/z5ec #uncategorized",2010-01-05
35007807,9630068758,"Intervest National Bank 5 Year CD  rate is now 3.10% APY (was 3.12%) http://ratebrain.com/intervest-national-bank-5-year-cd",2010-02-25
19820683,5770883947,"okay, I have added everyone who followed me! Thanks guys!",2009-11-16
16712700,6970668674,"@grumpy1970 lol, i didn't even know i tweted that! :) Thanks for th RT ^_^",2009-12-23
103129533,9069802349,"How (and Why) to Use Hashtags on Twitter - http://marketingtypo.com/ah",2010-02-13
127214758,13612538701,"http://bit.ly/aiMdbY Gulf Can Iran cause a worldwide economic depression by disrupting oil shipments in the Gulf? ;)",2010-05-08
19834403,4329262762,"Grateful for the support of my colleague, Eric Gioia. Looking forward to working together as my campaign surges towardvictory!",2009-09-23
1599001,3162921970,"Best waterslide ever. Even if it probably is fake. http://tinyurl.com/ngoldc",2009-08-06
26055144,7648255108,"David Carruthers Gets 33 Months Jail Time in BetOnSports Case: Former BetOnSports CEO David Carruthers received 33... http://bit.ly/7TDIiG",2010-01-11
144177104,15962633405,"Check this video out -- MAD tv - Anjelah Johnson http://youtu.be/9wlsTg2MCHg",2010-06-11
12611082,5765662822,"Secret? Not so sure - but worth a read: 30 Secret tips to Perform for Successful SEO and Better Blogging http://is.gd/4WgWc #seo",2009-11-16
103801957,8882945310,"Work smarter not harder, see how easy it is to make money with your twitter account. http://bit.ly/9sVB8B",2010-02-09
38648127,6085688092,"Golfing Tips » GOLF TIPS GOLF Score* is about to lowerread thisGo ...: Keywords golf tips instructions pros countr... http://bit.ly/89AJmP",2009-11-26
10778972,14534224155,"Playing bad company 2 add me twittergr8scott",2010-05-22
28537764,7413084909,http://www.ajaxfreak.com/?p=1259,2010-01-05
30259493,11899024014,"@iKnw_U_Hate_Me u from london too??",2010-04-09
92435592,8485147795,"Turn Your Twitter Account Into A Money Making Machine.  These Six Free Videos Could Change Your Life: http://bit.ly/4SQn3i",2010-01-31
119347238,10140177336,"What do you think of this? He Makes $11,300 easily every 7 days...Have you seen this? Look at it here... http://bit.ly/bN4XIX",2010-03-07
94423130,7886386759,"The dumbest people I know are those who know it all.",2010-01-17
62343666,9381043554,"BECOME AN INTERNET MARKETING AND MLM ROCKSTAR I GUARANTEE IT !: OUR VIP WORKSHOP AND COACHING CLUB WILL TEACH YOU ... http://bit.ly/abjhgB",2010-02-20
64967110,7802911927,"Aid plea for earthquake-hit Haiti: ""There are people on the street, just sitting there all day in mess, selling th... http://bit.ly/6zkM5j",2010-01-15
56564046,8583707363,"Hi-tech exam cheating increases http://ow.ly/16uhks",2010-02-03
20749408,11798681442,"Woman jailed for driving stolen car - phillyBurbs.com - http://www.ticketvoid.com/Latest-Local-Reports",2010-04-07
9045162,6956387662,"If cats could talk, they wouldn't.- Nan Porter",2009-12-23
58027481,8761467129,"Maledom gallery with Evan Stone, Shy Love http://bit.ly/9ntKnu",2010-02-07
104816756,7749693232,"Check out this Amazon deal: 'Sony VAIO VPC-W121AX/T 10.1-Inch Brown Netbook - Up to 7 Hours of Battery Life...' by Sony http://bit.ly/5rlhA9",2010-01-14
152732809,18156101047,"Hi Kim! TY 4 RT! @kimgeralds: RT @gadgetfav Marketing Roadblock Smartphone Owners Not Realizing The Full Potential http://bit.ly/aefVT3",2010-07-09
15569613,6718116329,"What is Brute Force Detection (BFD)?: BFD (Brute Force Detection) is a critically important part of protect... http://bit.ly/6Q5NM1 #lwtips",2009-12-15
73731689,7319965992,"Geely sees robust China auto sales in 2010-http://bit.ly/742l8U",2010-01-02
54812329,14773624751,"Walter Lippmann When you come to the end of your rope, tie a knot and hang on. (via @BitOWisdom)",2010-05-26
15470773,7454761799,"Finally our new DESIRE Track Jacket is up on DesiWear.com http://bit.ly/6xeuMT",2010-01-06
19469133,5710778533,"Mobile Social-Networking Growth Provides Opportunity for Online ... http://tinyurl.com/yc69dv4",2009-11-14
150172586,18483495760,"@RioBills shit smoken you know but whats been good when gon finish that song",2010-07-13
53060541,4025810558,"A reforma da Constituição do Ceará teve  participação popular. Que se aproveitou do proposto? Só permitir participar foi o lema! Nada além!",2009-09-16
100201092,8589858411,"Blaming Others For Not Being More Successful: Very often, you can hear people saying that someone else is to blame... http://bit.ly/dvPtx2",2010-02-03
108008036,8879649823,"Garmin GlofLogix 8 GPS 1-24 | Golf Equipment: Garmin is the big name in GPS systems for airplanes and car travel a... http://bit.ly/9fWPls",2010-02-09
144697118,14637598422,"Monica Bellucci welcomes a daughter http://bit.ly/9GDl0W",2010-05-24
87457626,7254696523,"http://a.gd/7d4b29 Day or night corisco",2009-12-31
50282543,4808712274,"7 Gratis Internet Marketing Scripte :: http://tinyurl.com/l6mqga",2009-10-12
96394128,7228914446,"Perfect Acai Named the Top Acai Berry Supplement for 2009 by PowerSupplements.Com: The Perfect Acai brand, due .. http://bit.ly/8lhlym",2009-12-31
37448613,14649253916,"Yellowstone National Park Tours: Travel Tips http://goo.gl/fb/jmclO",2010-05-24
17375692,10361630225,"What are the best Keyword Research Products? http://ow.ly/TbXW",2010-03-12
35301105,1811650775,"Short walk from my house http://twitpic.com/592mc",2009-05-15
127614457,11861091670,"Masters week golf fans!,  Tigers back!",2010-04-08
141211987,16872193937,"Opportunity Lies on the Other Side of the Crisis (at Minyanville) http://dlvr.it/1z4lf #S&P #Trading",2010-06-23
2243161,6309804388,"Northeast Acura of Latham Signs Potratz Partners for Social Media Campaign http://bit.ly/7f2eYW",2009-12-03
140038919,14991415226,"blah blah blah and bullshit!! Don't send me emails promising the moon",2010-05-29
86306100,7290846572,"Top 10 ""Cleantech Top 10"" Lists for 2010: January 01, 2010 -- http://energypriorities.com/ --   One of the it.. http://bit.ly/7Gl4gj",2010-01-01
152871538,18347815862,"Youve setup WordPress, now what http://bit.ly/cYMnLH",2010-07-12
21060973,7408582484,"setting up some more hot topic shows. seeing @transitma at @thetalentfarm tonight. beyondddddd stoked!- MB",2010-01-05
16903227,4717463595,"8. Founding Fathers – Though all Signers of the American Declaration of Independence were men, considered sexist.  Founders, please.",2009-10-08
57532530,7756195091,"Vern Yip Welcomes A Boy http://bit.ly/8niR91",2010-01-14
98573033,7108108238,"Dubli - Network for entrepreneurs & investors",2009-12-27
82318303,13899783234,"@Nat_Jedian did you add any @LightsOverParis to your music playlist?:-)",2010-05-13
50281343,7606023433,"7 Free Internet Marketing Script :: http://tinyurl.com/l6mqga",2010-01-10
50100941,15889230557,"WANT MORE 100 TWITTER FOLLOWERS?  http://tinyurl.com/234ssv4",2010-06-10
60442757,11984524481,"To accomplish great things, we must not only act, but also dream; not only plan, but also believe. - Anatole France",2010-04-11
18412219,3356122068,"Total Traffic Explosion Professional Internet Marketing on Auto Pilot at Affordable Prices.Packages for any Budget.http://tinyurl.com/qzluq3",2009-08-16
58647553,8045412640,"""...we went through fire and water, but you brought us to a place of abundance."" (Psalm 66:12)",2010-01-21
89021824,7413675926,"On this web you will find information how to earn some extra money very easily: http://bit.ly/7MWG6P",2010-01-05
100985048,7310904795,"Sherlock Holmes  xmediaonline Sherlock Holmes http://bit.ly/4NGphC .",2010-01-02
125223898,16737830416,"I am bored :(",2010-06-21
94835026,9760883475,"The Latest News About Solar Panel  From Green_solar http://tinyurl.com/ya3bnvu",2010-02-27
86622313,7311559927,"Archimedes Philosophy divides problems into two categories: first stage argument and second stage argument. http://bit.ly/4x1lnk",2010-01-02
120944526,10937470612,"RT @BaRbiiEbiiTchX: lmfaoooo @LaiSOFLY b4 she got her braces!! damnnnn http://twitpic.com/1agvlw *Dayum!*",2010-03-23
15366321,2237767010,"I am now ready to mentor 2 additional people to build their fortune on the net.",2009-06-19
95247312,7350136172,"Don?t Jump to Conclusions Based on Your Own Opinions and Preferences  . http://bit.ly/5TyHfj",2010-01-03
61509904,7859606317,"And in the end, it's not the years in your life that count. It's the life in your years. - Abraham Lincoln",2010-01-17
41373879,16114066690,"The politics of a disaster: LAUREL — About four years ago I remember getting one of the most offensive political m... http://bit.ly/ab0K5a",2010-06-13
63349926,7058854155,"Advanced Exercise Video: Bodyweight Workout | Fitness Equipment http://bit.ly/8GwxWo",2009-12-26
102732189,8289764178,"Do you need some extra cash, http://tinyurl.com/yh4a2v5 use Traffic Exchanges for 90 days.",2010-01-27
152936138,20033768487,"From Survival Mode to Growth - Business Growth - Entrepreneur.com: http://bit.ly/8ZzqAm via @addthis",2010-07-31
95880761,9488700482,"G Money Pro is the tool you can make your fortune with!!   http://bit.ly/6IFNnC",2010-02-22
53060541,17045679354,"@LucasMachado_ Leia artigo sobre os 20 anos de movimento sindical nos municípios do Estado do Ceará.Leia em: www.valdecyalves.blogspot.com",2010-06-25
16062813,4148797319,"delicious.com you are having problems and I didn't like you that much anyway. Are there any social apps that just work?",2009-09-21
56484799,7641209264,"FOREX NEWS-Dollar falls on weak jobs data, Fed comments: FOREX NEWS-Dollar falls on weak jobs data, Fed comments. http://bit.ly/8mZnPe",2010-01-11
91484273,10714535056,"Some of the greater things in life are unseen thats why you close your eyes when you kiss, cry, or dream... http://bit.ly/3RxfxR",2010-03-19
116559763,11844421699,http://askmygirls.com/,2010-04-08
57067834,9089906034,"We just love the Wouzit Blog - a young & talented illustrator  http://bit.ly/9cd8Q3",2010-02-14
16606093,10008979201,"Free Traffic and marketing tool. At Traffic G http://bit.ly/aA3f9x",2010-03-04
27355823,11961033632,"love + thanks to those who came out to support @MyPetDragon last night :: @DJrekha @Chhabs @SheenaMedina @AvivaJaye & many more :: all LOVE",2010-04-10
15776004,7674118581,"@kimzbiz hey there Kim! Hope you had a wonderful Holidays!",2010-01-12
130113353,14681725469,"http://bit.ly/cHKC4J Toronto Blue Jays :O Jays needed that",2010-05-25
18021112,10939859614,"Sneaking out for a couple runs! Love living in a ski resort.",2010-03-23
140059093,14073911583,"Bow Wow & Omarion - She Can Get It [FuLL/Unreleased] http://hideimages.com/95cf11.html",2010-05-15
128460845,13056377496,"[79] The fastest and best way to get tons of followers is using http://urlaxe.net/4841 .",2010-04-29
142084217,14029144841,"Don't tweet people just a link, tell them what you think, about the topic related, if you like it or you hate it (twisdom4 #MyMarketingMate)",2010-05-15
71130949,9054283757,"How to do viral marketing win smart away — Fazreen: Viral marketing is not about forcing people to tell their frie... http://bit.ly/bARCzD",2010-02-13
25341454,1830925754,"Feature on Fuerza Bruta: Look Up from NYC's The Villager- http://tinyurl.com/p2frr8",2009-05-17
29146126,15472376239,"Been in Denver the last two days! Just might move back!: http://chatter.com/a/9upfg",2010-06-05
64722367,10736557511,"Going to call your rep and complain about healthcare reform? Are ya? Really?  http://bit.ly/2mm5Qd",2010-03-19
12511062,5849390844,"@jessicanatira I am sure that the police would not show up on such a registry but for every one that does, another person is helped",2009-11-18
142620357,13899864037,"Semi-dedicated SERVERS for ‘grown-up’ shared users $59/mo http://tld30.com/?1mjoY",2010-05-13
81714071,6556163096,"checkout our video on youtube http://www.youtube.com/user/CardioCoreBootcamp",2009-12-10
52486998,9248428714,"Message: ""And Anòther FRÉÉ Gìvèaway ìs Lìvè!"" - http://grsnip.com/96vE",2010-02-17
21939218,7782807037,"The Latest News About Web Development  From Solentive http://tinyurl.com/y8b64ny",2010-01-15
17576443,19829273662,"@JayeEllis Congratulations to them from eHarmony! We love hearing abt happy couples, how great that they found love over the distance. :)",2010-07-29
63170316,3517187376,"1988 Rampage in great shape. Maintained by owner in the marine industry http://tinyurl.com/nfxwa3",2009-08-24
110960464,18301459321,"auctions Latest Aikido Auctions !",2010-07-11
95163985,6528191600,"The Complete Book of Herbal Teas http://bit.ly/7XpNAJ",2009-12-10
131183260,11975204669,"Updated: Kraftwerk-Numbers/Computer world http://bit.ly/db59gN",2010-04-10
105580263,8641548186,"http://bit.ly/cMfHqz physical realm ;P Holding the Light For Haiti",2010-02-04
123686892,10592014593,http://tply.co.uk/n/?u=19644,2010-03-16
123045942,11464435404,"Luke Judge » Sacramento's Jewish Heritage Festival— Celebrating ...: Slamson of Sacramento Kings fame and Dinger f... http://bit.ly/cccWwr",2010-04-01
63515563,9354670546,"Meet Alex – the Linux laptop for n00bs - TECH.BLORGE.com: TECH.BLORGE.comMeet Alex – the Linux laptop for n00bsTECH.BLO http://url4.eu/1RP0p",2010-02-19
66961473,6887704351,"Learn How this guy Bought a Brand New $1.2 Million Home Using ONLY Affiliate Commissions ad http://p.gs/rj75p",2009-12-21
56305727,13539957168,"@sachin_rt Cul SRT our taste is almost same.",2010-05-07
149621479,17108876088,"The Scientist - Official Trailer: THE SCIENTIST follows a brilliant physicist, Dr. Marcus Ryan ... http://tinyurl.com/2w3lrrs #movietrailer",2010-06-26
136444295,16323636035,"The Time Is Now! Fill Your Pockets With A Lot Of Green Paper! http://bit.ly/cc3o6K",2010-06-16
35314316,11084796014,"Olympic skier saved by his helmet: http://bit.ly/9Umgzs",2010-03-26
109752103,17623652179,"S/o all y'all who gon be in tha ville. shitty tryna make sumthin outta da 4th! Hahaaa ... But u boss and u a bad bitch..here on tha 4th???",2010-07-02
20900227,3057751607,"Ultimate Guide To Wordpress Plugins. http://bit.ly/9TR9I",2009-07-31
37545521,18141661985,"@misstoddX bahaha ehh -_-   ahh my sisters father is such a douche",2010-07-09
36504116,9812799565,"Even stones that are thrown are placed perfectly...",2010-02-28
89280747,14091886427,"►Book Review: The One Minute Entrepreneur. Leadership skills for success! http://ow.ly/LOlo (plz T/Digg/Comment)",2010-05-16
82998724,13400189794,"By associating with wise people you will become wise yourself. Menander #quote",2010-05-04
121359570,15300823436,"おもしろ！ RT @it_golf: バラすな危険！　QT @tarossa923: ガソリンスタンドの秘密。。 http://twitpic.com/1tg0n8",2010-06-02
118473304,10868330251,"Forex-bonzen: 950% In 5 Wochen.: Forex-bonzen: Der 1. Deutsche Forex Ratgeber. Lernen Sie Schritt-fÃ¼r-Schritt Den... http://bit.ly/bs0zzu",2010-03-22
18754280,18335111581,"WordPress Plugins: CMS&#39; & WordPress Plugins Inquiry - NamePros.com http://ow.ly/185YRR",2010-07-12
44288704,7180325697,"oh no i have to decide between the #blackhawks and kennedy awards, thats a hard decision...",2009-12-29
17579364,11680794696,"SHOUTS 2 @getemgirlfriday gettin it in 2 dat DIRTY DIANA http://www.rude.com/DEELEE23?KVTP8xP8Y5l",2010-04-05
108005803,8567143155,"I Found The One Thing That Actually Work Like They Said - it´s awesome http://eCa.sh/xEFi",2010-02-02
100666075,16530242921,"@ IsraelNewsStory different sense of loyalty to each individual development,extreme,racial segregation",2010-06-19
161787408,18419237377,"Marco Rubio raises $4.5 million for Florida Senate seat - USA Today http://tinyurl.com/36g8hvh",2010-07-13
16773134,13006091981,"Half watched Longest Yard movie... It's raining...no power",2010-04-28
108324831,8618929237,"A diet you might be glad you you found. http://bit.ly/84KMqb",2010-02-03
20070557,11653457819,"Looking for suggestions on guitar blogs and guitar news to track.  Contact me - http://bit.ly/1WxMW1",2010-04-05
100866530,11379860215,"http://bit.ly/4tZ3GV -- Many medical related job leads just updated. http://bit.ly/4tZ3GV",2010-03-31
116303344,9815182540,"Twitter can be your cash-cow! Free videos: http://bit.ly/c7tSwh",2010-03-01
68479477,7225917573,"Human Euphoria Pheromone Perfume scientifically designed and proven to attract men. http://bit.ly/5Q99jn",2009-12-31
95959873,7236137904,"The Latest News About Tattoos  From Laz1212 http://tinyurl.com/yjefutu",2009-12-31
155652044,17555513773,"New : X Factor contestants to fly out to Dannii Minogue's home http://bit.ly/cczPr1",2010-07-02
127447572,13533005850,"Heya: @henrique0602 http://mytinyurl.net/9e9355 said to follow U. Wanna network?",2010-05-07
54036794,9921562033,"Internet Marketing Public Speaking Extraordinaire Series - Amazingly Simple But Powerful Secrets Revealed On How An... http://ow.ly/16HUXO",2010-03-03
24763021,7248294967,"Make this a start to an early retirement! http://bit.ly/5u2RPr",2009-12-31
37864504,7299726219,"Affiliate Marketing Awards 2009 Winners | MoreNiche News & Updates: The much anticipated MoreNiche Affiliate Market... http://bit.ly/5YRcoH",2010-01-02
20371912,6301463316,"J.G. Wentworth to hire 50 in Bryn Mawr http://bit.ly/6bh9Gk",2009-12-03
17227214,4936163880,"any readers have a wave invite?  we'll write some good articles if so ;-)",2009-10-17
81320599,5388336533,"The Latest News About Online Income Stream  From Ifyouwantprofit http://tinyurl.com/yl9rnpq",2009-11-03
88828706,10702177262,http://tply.co.uk/n/?u=30252,2010-03-18
62195363,9302551611,"Marketing Vital To Get Through Recession http://bit.ly/dcMXrw",2010-02-18
40170503,14821003529,"I've just added my Twitter account to #bukisa - http://www.bukisa.com/",2010-05-27
110704683,11833341299,"Muscle Feeder?: What's the ETA on this? Looks like its gonna be big! http://bit.ly/abd37l",2010-04-08
22333927,8724367362,"Happy Saturday.",2010-02-06
104991395,9226240137,"http://DATEYO.com - Register today for free and receive $20 as a signup promotion @karminmusic @coolman245",2010-02-17
17989950,14923133078,"new post:  Outreach Efforts Using Audio Bible Study Programs http://goo.gl/fb/lH9QD",2010-05-28
14216821,10541258284,"New Blog Post My body doesn’t like me today: After a couple weeks off, with pneumonia then a family trip to Disney... http://bit.ly/aqzxH5",2010-03-15
63260607,17921229269,"@FutureGQ idk how",2010-07-06
125011502,16968893363,"What state tax forms do I need to fill out? http://bit.ly/bvhojJ",2010-06-24
161307919,18449153850,"Top 10 U.S. celebrity-owned restaurants - The Vancouver Sun http://tinyurl.com/2fylym4",2010-07-13
25704351,2348976474,"9000 people put their name in a public option TV ad! Help us get to 10,000? http://WeWantThePublicOption.com #health #p2",2009-06-26
114131387,13790020932,"Celebrity Whites ""On The Go"" Advanced Teeth Whitening system - http://tinyurl.com/2exep5k",2010-05-11
77444138,7912123661,"Http://www.Youtube.com/shanksysafc for my tunes, remixs an videos, gan on man! have a deeksy lads an lasses!",2010-01-18
94909469,8456908942,"See told you, Murray's going to lose this handsomely",2010-01-31
115257003,9428628835,"New blog post: CPA Marketing | welcome to GOMI-GOldMIne: http://tinyurl.com/ygebh7j",2010-02-21
24564700,6830835616,"RT @GuyBouchard: November housing construction up 8.9 percent http://ow.ly/MYWZ ^JG",2009-12-19
81056846,8578318570,"way pass my lunch time.. bad habit.. going now! yeah.. i'm taking my redoxon w me babe..",2010-02-03
7087112,7903329817,"RT @celebsellout Page 3 model Keeley gets the Lynx effect and stands next to creepy statue http://tinyurl.com/yb6s82m",2010-01-18
70511809,5258704373,"Just took ""What celebrity has a #crush on you without you knowing about it?"" and got: #davidarchuleta! Try it ➔ http://bit.ly/291gbl",2009-10-29
96314923,17706240764,"Junhyung : ""YoonLeader plays football in his underwear"" -- HAHA ^_^",2010-07-04
67864371,3710194038,"Must See Adult Game Review, BoneTown!! http://bit.ly/4ZHQf",2009-09-02
50494796,9788088685,"Frases sin quórum: Por Raúl Degrossi  1. ""Espérenme, no los voy a defraudar"" (Carlos Menem)2. ""¡Que vuelva Carloss... http://bit.ly/98aMmY",2010-02-28
60371515,6991628247,"Police: Woman shot, killed 75-year-old mother http://bit.ly/7CQXjC",2009-12-24
99156064,7205353185,"Set it and forget it! Automate your twitter account to make you some money! http://bit.ly/7ZeQBQ",2009-12-30
89421039,8802575958,"Social Networking Sites Explained - http://smallr.com/so4",2010-02-08
815299,12023809488,"Should have guessed that a dish with London Broil would taste like English Food...but I made the recipe anyway. Even my dog wouldn't eat it.",2010-04-11
94963076,13733833969,"RT @goonaffiliated ""PLIES NEW ALBUM GOON AFFILIATED IN STORES JUNE 8""! Let's do it twice a DAY! Salute",2010-05-10
26493253,3379948193,"@BrittyBabe8 lol then im gonna show it too garnzzz. the worst bit is the diary",2009-08-18
33359282,9933992893,"I uploaded a YouTube video -- Feedback http://youtu.be/GYAvhwHIJDA?a",2010-03-03
133159944,12369825677,"Currently reading 'Adult Stem Cells Health': http://www.scribd.com/doc/30076766",2010-04-17
53610783,8573408743,"http://bit.ly/14oL77 Memory IV: In this game you will be presented with a sequence of random objects and you need to memorise them and th...",2010-02-02
57109772,2802746119,"@2fishweb Digital point has good seo forums, as does warrior forum, probably my 2 favorite seo sites.",2009-07-23
123343821,11360067493,"New Internet Marketing Company Opens in Okemos http://bit.ly/d9SOXN seo consultant michigan",2010-03-31
35301105,7062717638,"I support AASI/PSIA-RockyMtn Educational Foundation. And you can to... it is free, fun, and easy http://my.blastoffnetwork.com/psiarm",2009-12-26
163871347,18476234276,"CrunchGear Mini-Meetup in Tokyo: Greetings from Japan. I’m here looking at some gadgets and would love to see some... http://bit.ly/d4EUwn",2010-07-13
91005217,16121933571,"Long-running Ponzi scheme preyed on elderly - North County Times: SAN FRANCISCO ---- During the week, Roberto Heck... http://bit.ly/9PAq9k",2010-06-13
63506487,6903510991,"We still have rooms available in December, we are offering 50% discount on all rooms until January 1st. http://www.desertrosebandb.com",2009-12-21
54437413,7360688863,"Let him who would enjoy a good future waste none of his present. http://bit.ly/6SD1yf",2010-01-04
24558787,8246662774,"@wicklessscents Oh yeah... Don't really need that kinda stuff for happiness. Spent it with friends and the wonderful cast of #Dreamgirls",2010-01-26
61564678,13645406479,"Shaun T Insanity: The Shaun T Insanity workout is obviously really tough, and quite a few would tell you that it t... http://bit.ly/b6imGI",2010-05-08
12441712,5275669308,"Been a great day of business. Play hard...and PRAY harder!!",2009-10-29
108159786,8222752851,"I CAN'T STAND BUMS http://myloc.me/3dal7",2010-01-25
136728383,17150742624,"Fall Wedding Favors http://tsort.us/zbh46r",2010-06-27
35577182,6900476448,"Here is how to make money on twitter. linda parker joined this as a marketer. http://ihid.us?i=7ob",2009-12-21
17520810,7882410580,"Ron White was hysterical ""...that bathing suit looked like a rubberband stretched around a head of Cauliflower!"" (guess you had to be there)",2010-01-17
137009410,16133445902,"WOW ! GETTING 100 FREE FOLLOWERS  http://tinyurl.com/2e7egsj",2010-06-14
96028499,10056123254,"Get this Free Report to learn how to keeping hijackers from getting your links! http://tinyurl.com/yz89dtk",2010-03-05
52437025,6131099554,"A taste of old Beijing http://bit.ly/4sXFz9",2009-11-27
69301950,4623382204,"take a look beautiful handmade items http://bit.ly/jFyB0",2009-10-05
17271511,14126326295,"I can teach you to sell ice cream to the eskimos, http://viralurl.com/s/PxC",2010-05-16
70700120,7342714735,"Welker Leaves With Left Knee Injury http://bit.ly/4xzSPC",2010-01-03
62269912,7298162637,"@xpsychoxsamx that's a region, yeah I'm from there :)",2010-01-02
